Paket_id,Vikt,Förtjänst,Deadline,Penalty,Score,Loaded
2241340362,11.6,4,-1,-1,12.293650793650794,0
2241341202,11.7,8,3,0,12.287401574803148,0
2241332951,4.6,6,1,0,12.285714285714286,0
2241329633,2.6,7,3,0,12.277777777777779,0
2241338934,3.4,5,0,0,12.272727272727273,0
2241342794,3.4,5,0,0,12.272727272727273,0
2241351780,3.4,8,4,0,12.272727272727273,0
2241354920,12.0,8,3,0,12.26923076923077,0
2241331869,0.9,5,2,0,12.263157894736842,0
2241357130,1.1,6,3,0,12.261904761904763,0
2241356379,1.1,6,3,0,12.261904761904763,0
2241348363,1.1,9,7,0,12.261904761904763,0
2241334947,1.1,6,3,0,12.261904761904763,0
2241355633,1.1,9,7,0,12.261904761904763,0
2241353989,4.7,6,1,0,12.25438596491228,0
2241337046,4.7,6,1,0,12.25438596491228,0
2241333846,7.0,7,2,0,12.25,0
2241330683,0.6,6,4,0,12.25,0
2241335823,0.6,6,4,0,12.25,0
2241342428,0.6,3,0,0,12.25,0
2241339804,0.6,3,0,0,12.25,0
2241331796,2.1,9,6,0,12.225806451612904,0
2241346681,2.1,6,2,0,12.225806451612904,0
2241324757,2.1,6,2,0,12.225806451612904,0
2241329887,4.8,6,1,0,12.224137931034482,0
2241352828,4.8,6,1,0,12.224137931034482,0
2241341575,3.5,5,0,0,12.222222222222221,0
2241331913,3.5,8,4,0,12.222222222222221,0
2241346564,3.5,8,4,0,12.222222222222221,0
2241350358,7.3,7,2,0,12.204819277108435,0
2241329993,1.7,8,5,0,12.203703703703702,0
2241331500,1.7,5,1,0,12.203703703703702,0
2241354382,4.9,9,5,0,12.194915254237287,0
2241352934,4.9,6,1,0,12.194915254237287,0
2241331127,0.3,3,1,0,12.192307692307692,0
2241343183,0.3,3,1,0,12.192307692307692,0
2241357125,0.3,3,1,0,12.192307692307692,0
2241345346,0.3,3,1,0,12.192307692307692,0
2241341563,0.5,5,3,0,12.166666666666668,0
2241349111,0.5,5,3,0,12.166666666666668,0
2241326865,1.4,4,0,0,12.166666666666668,0
2241332734,0.5,5,3,0,12.166666666666668,0
2241351298,7.6,7,2,0,12.162790697674419,0
2241340067,7.7,7,2,0,12.149425287356323,0
2241344588,0.4,4,2,0,12.142857142857142,0
2241344133,0.4,7,6,0,12.142857142857142,0
2241354658,0.4,4,2,0,12.142857142857142,0
2241348406,5.1,9,5,0,12.139344262295083,0
2241347165,3.7,5,0,0,12.127659574468085,0
2241338316,3.7,8,4,0,12.127659574468083,0
2241344295,3.7,8,4,0,12.127659574468083,0
2241350862,3.7,8,4,0,12.127659574468083,0
2241324405,5.2,9,5,0,12.112903225806452,0
2241350035,5.2,6,1,0,12.112903225806452,0
2241326482,8.0,7,2,0,12.11111111111111,0
2241334550,8.0,7,2,0,12.11111111111111,0
2241344480,8.1,7,2,0,12.098901098901099,0
2241348257,5.3,9,5,0,12.087301587301589,0
2241329996,8.2,7,2,0,12.08695652173913,0
2241352756,3.8,5,0,0,12.083333333333334,0
2241342317,3.8,8,4,0,12.083333333333332,0
2241357332,1.8,8,5,0,12.071428571428573,0
2241344220,1.8,5,1,0,12.071428571428571,0
2241337431,1.8,5,1,0,12.071428571428571,0
2241324969,1.8,5,1,0,12.071428571428571,0
2241354965,1.8,5,1,0,12.071428571428571,0
2241339265,2.9,7,3,0,12.064102564102566,0
2241330673,2.9,3,-1,-1,12.064102564102564,0
2241326293,2.9,3,-1,-1,12.064102564102564,0
2241338764,8.4,7,2,0,12.063829787234042,0
2241325546,5.4,9,5,0,12.0625,0
2241340072,5.4,6,1,0,12.0625,0
2241349847,0.8,7,5,0,12.055555555555557,0
2241334153,0.8,4,1,0,12.055555555555555,0
2241336419,0.8,4,1,0,12.055555555555555,0
2241328324,8.5,7,2,0,12.052631578947368,0
2241325297,1.2,6,3,0,12.045454545454547,0
2241326473,1.2,9,7,0,12.045454545454547,0
2241356250,1.2,9,7,0,12.045454545454547,0
2241350683,1.2,2,-1,-1,12.045454545454545,0
2241345931,3.9,5,0,0,12.040816326530612,0
2241333872,5.5,6,1,0,12.038461538461538,0
2241337865,5.5,6,1,0,12.038461538461538,0
2241323475,2.3,9,6,0,12.030303030303031,0
2241343094,2.3,6,2,0,12.030303030303031,0
2241333661,2.3,6,2,0,12.030303030303031,0
2241336022,8.8,7,2,0,12.020408163265307,0
2241354886,5.6,9,5,0,12.015151515151516,0
2241334586,1.5,4,0,0,12.0,0
2241356130,3.0,7,3,0,12.0,0
2241357429,4.0,8,4,0,12.0,0
2241357499,4.0,5,0,0,12.0,0
2241353178,4.0,5,0,0,12.0,0
2241343209,9.0,7,2,0,12.0,0
2241350565,5.7,9,5,0,11.992537313432834,0
2241335878,5.7,9,5,0,11.992537313432834,0
2241349366,5.9,6,1,0,11.94927536231884,0
2241328557,1.9,5,1,0,11.948275862068966,0
2241328870,1.9,5,1,0,11.948275862068966,0
2241336562,2.4,6,2,0,11.941176470588236,0
2241348241,2.4,6,2,0,11.941176470588236,0
2241345571,2.4,6,2,0,11.941176470588236,0
2241351373,6.0,6,1,0,11.928571428571429,0
2241350205,9.8,7,2,0,11.925925925925926,0
2241325869,9.8,7,2,0,11.925925925925926,0
2241351855,9.9,7,2,0,11.917431192660551,0
2241345666,10.0,7,2,0,11.909090909090908,0
2241330724,10.0,7,2,0,11.909090909090908,0
2241355381,10.0,7,2,0,11.909090909090908,0
2241335384,10.1,7,2,0,11.9009009009009,0
2241340796,4.3,5,0,0,11.88679245283019,0
2241334927,4.3,8,4,0,11.88679245283019,0
2241326431,4.3,5,0,0,11.88679245283019,0
2241325310,10.3,7,2,0,11.88495575221239,0
2241339887,0.7,6,4,0,11.882352941176471,0
2241325346,0.7,9,8,0,11.882352941176471,0
2241335692,0.7,3,0,0,11.882352941176471,0
2241346583,3.2,3,-1,-1,11.880952380952381,0
2241339383,10.4,7,2,0,11.87719298245614,0
2241348311,6.3,6,1,0,11.86986301369863,0
2241341717,10.5,7,2,0,11.869565217391305,0
2241337128,10.5,7,2,0,11.869565217391305,0
2241352309,2.5,6,2,0,11.857142857142858,0
2241334183,2.5,6,2,0,11.857142857142858,0
2241356560,2.5,6,2,0,11.857142857142858,0
2241328957,10.7,7,2,0,11.854700854700855,0
2241335927,4.4,8,4,0,11.851851851851851,0
2241336844,4.4,5,0,0,11.851851851851851,0
2241351937,4.4,8,4,0,11.851851851851851,0
2241339457,6.4,9,5,0,11.85135135135135,0
2241345108,1.3,6,3,0,11.847826086956523,0
2241334604,1.3,9,7,0,11.847826086956523,0
2241351808,1.3,6,3,0,11.847826086956523,0
2241324549,1.3,6,3,0,11.847826086956523,0
2241333013,1.6,4,0,0,11.846153846153847,0
2241343818,1.6,7,4,0,11.846153846153847,0
2241341441,1.6,4,0,0,11.846153846153847,0
2241324825,1.6,4,0,0,11.846153846153847,0
2241323432,10.9,7,2,0,11.840336134453782,0
2241324805,10.9,7,2,0,11.840336134453782,0
2241343132,10.9,7,2,0,11.840336134453782,0
2241351517,2.0,5,1,0,11.833333333333334,0
2241356158,6.5,6,1,0,11.833333333333334,0
2241347769,11.0,7,2,0,11.833333333333334,0
2241327560,3.3,7,3,0,11.825581395348838,0
2241353038,4.5,8,4,0,11.818181818181817,0
2241341320,6.6,9,5,0,11.815789473684212,0
2241325093,11.3,7,2,0,11.8130081300813,0
2241341582,11.4,7,2,0,11.806451612903226,0
2241352081,6.7,6,1,0,11.7987012987013,0
2241345768,6.7,6,1,0,11.7987012987013,0
2241342030,11.6,7,2,0,11.793650793650794,0
2241348455,11.7,7,2,0,11.78740157480315,0
2241344753,4.6,5,0,0,11.785714285714286,0
2241333395,6.8,6,1,0,11.782051282051283,0
2241337452,6.8,9,5,0,11.782051282051281,0
2241334835,6.8,9,5,0,11.782051282051281,0
2241337021,2.6,6,2,0,11.777777777777779,0
2241329056,2.6,6,2,0,11.777777777777779,0
2241341647,2.6,6,2,0,11.777777777777779,0
2241357206,2.6,6,2,0,11.777777777777779,0
2241332770,2.6,6,2,0,11.777777777777779,0
2241344810,6.9,9,5,0,11.765822784810126,0
2241350566,0.9,4,1,0,11.763157894736842,0
2241323611,0.9,4,1,0,11.763157894736842,0
2241348007,0.9,4,1,0,11.763157894736842,0
2241339569,1.1,8,6,0,11.761904761904763,0
2241347808,1.1,5,2,0,11.761904761904763,0
2241328892,0.6,5,3,0,11.75,0
2241336708,0.6,5,3,0,11.75,0
2241357609,7.0,9,5,0,11.75,0
2241340093,7.0,6,1,0,11.75,0
2241353711,7.1,9,5,0,11.73456790123457,0
2241326535,7.1,6,1,0,11.734567901234568,0
2241352238,4.8,8,4,0,11.724137931034484,0
2241338426,3.5,7,3,0,11.722222222222221,0
2241354651,7.2,9,5,0,11.71951219512195,0
2241326083,7.2,6,1,0,11.71951219512195,0
2241341604,7.2,9,5,0,11.71951219512195,0
2241324446,7.3,9,5,0,11.704819277108435,0
2241357799,7.3,9,5,0,11.704819277108435,0
2241329859,1.7,4,0,0,11.703703703703702,0
2241339699,2.7,9,6,0,11.702702702702702,0
2241351040,2.7,6,2,0,11.702702702702702,0
2241330992,2.7,6,2,0,11.702702702702702,0
2241352548,2.7,9,6,0,11.702702702702702,0
2241350775,4.9,8,4,0,11.694915254237287,0
2241332497,0.3,5,4,0,11.692307692307693,0
2241348889,0.3,5,4,0,11.692307692307693,0
2241357704,0.3,5,4,0,11.692307692307693,0
2241354269,0.3,8,8,0,11.692307692307693,0
2241336622,0.3,2,0,0,11.692307692307692,0
2241354145,0.3,2,0,0,11.692307692307692,0
2241341293,7.4,6,1,0,11.69047619047619,0
2241343945,7.4,6,1,0,11.69047619047619,0
2241330303,5.0,8,4,0,11.666666666666668,0
2241357690,1.4,6,3,0,11.666666666666668,0
2241353554,0.5,4,2,0,11.666666666666668,0
2241325938,0.5,4,2,0,11.666666666666668,0
2241332386,1.4,6,3,0,11.666666666666668,0
2241352139,1.4,6,3,0,11.666666666666668,0
2241323273,1.4,2,-1,-1,11.666666666666668,0
2241351118,1.4,6,3,0,11.666666666666668,0
2241350235,1.4,6,3,0,11.666666666666668,0
2241336156,1.4,6,3,0,11.666666666666668,0
2241352305,1.4,6,3,0,11.666666666666668,0
2241331940,0.5,4,2,0,11.666666666666668,0
2241341391,1.4,6,3,0,11.666666666666668,0
2241346599,7.6,6,1,0,11.662790697674419,0
2241355977,7.6,6,1,0,11.662790697674419,0
2241333600,7.7,9,5,0,11.649425287356323,0
2241356303,0.4,3,1,0,11.642857142857142,0
2241329596,0.4,6,5,0,11.642857142857142,0
2241340822,0.4,3,1,0,11.642857142857142,0
2241330908,0.4,6,5,0,11.642857142857142,0
2241331620,5.1,8,4,0,11.639344262295083,0
2241326610,5.1,5,0,0,11.639344262295083,0
2241333094,5.1,8,4,0,11.639344262295083,0
2241342231,7.8,6,1,0,11.636363636363637,0
2241344662,2.8,6,2,0,11.631578947368421,0
2241348316,2.8,6,2,0,11.631578947368421,0
2241357844,3.7,3,-1,-1,11.627659574468085,0
2241333731,3.7,7,3,0,11.627659574468083,0
2241327757,3.7,7,3,0,11.627659574468083,0
2241331250,3.7,7,3,0,11.627659574468083,0
2241351989,2.2,5,1,0,11.625,0
2241341763,2.2,5,1,0,11.625,0
2241345797,2.2,5,1,0,11.625,0
2241350924,2.2,5,1,0,11.625,0
2241333166,2.2,8,5,0,11.625,0
2241338248,5.2,8,4,0,11.612903225806452,0
2241336863,8.0,9,5,0,11.61111111111111,0
2241323238,8.1,9,5,0,11.598901098901099,0
2241349128,8.1,6,1,0,11.598901098901099,0
2241357403,0.1,5,5,0,11.59090909090909,0
2241327331,0.1,8,9,0,11.59090909090909,0
2241329990,5.3,8,4,0,11.587301587301589,0
2241354296,5.3,8,4,0,11.587301587301589,0
2241334374,5.3,5,0,0,11.587301587301587,0
2241325613,8.2,9,5,0,11.586956521739129,0
2241349318,3.8,7,3,0,11.583333333333332,0
2241347365,3.8,7,3,0,11.583333333333332,0
2241357279,8.3,6,1,0,11.5752688172043,0
2241346422,1.8,4,0,0,11.571428571428571,0
2241330565,1.8,4,0,0,11.571428571428571,0
2241327216,1.8,4,0,0,11.571428571428571,0
2241343677,1.8,4,0,0,11.571428571428571,0
2241334043,2.9,9,6,0,11.564102564102566,0
2241351392,2.9,9,6,0,11.564102564102566,0
2241323997,2.9,6,2,0,11.564102564102564,0
2241334246,5.4,8,4,0,11.5625,0
2241349026,0.8,6,4,0,11.555555555555557,0
2241351900,0.8,6,4,0,11.555555555555557,0
2241356745,0.8,6,4,0,11.555555555555557,0
2241326872,0.8,6,4,0,11.555555555555557,0
2241338935,0.8,6,4,0,11.555555555555557,0
2241351698,0.8,6,4,0,11.555555555555557,0
2241341122,0.8,3,0,0,11.555555555555555,0
2241348153,0.8,3,0,0,11.555555555555555,0
2241357174,0.8,3,0,0,11.555555555555555,0
2241345846,0.8,3,0,0,11.555555555555555,0
2241339182,0.8,3,0,0,11.555555555555555,0
2241343825,0.8,3,0,0,11.555555555555555,0
2241333842,8.5,9,5,0,11.55263157894737,0
2241333005,1.2,8,6,0,11.545454545454547,0
2241344622,1.2,5,2,0,11.545454545454545,0
2241350402,3.9,7,3,0,11.540816326530614,0
2241331752,5.5,8,4,0,11.53846153846154,0
2241333861,8.7,6,1,0,11.530927835051546,0
2241345871,8.7,9,5,0,11.530927835051546,0
2241355773,2.3,5,1,0,11.530303030303031,0
2241336786,2.3,5,1,0,11.530303030303031,0
2241336273,2.3,8,5,0,11.530303030303031,0
2241357321,2.3,5,1,0,11.530303030303031,0
2241341542,2.3,5,1,0,11.530303030303031,0
2241344404,2.3,5,1,0,11.530303030303031,0
2241356394,8.8,6,1,0,11.520408163265307,0
2241357110,8.8,6,1,0,11.520408163265307,0
2241326394,5.6,8,4,0,11.515151515151516,0
2241326346,8.9,9,5,0,11.51010101010101,0
2241332168,4.0,3,-1,-1,11.5,0
2241335833,9.0,9,5,0,11.5,0
2241349857,3.0,6,2,0,11.5,0
2241347790,1.0,4,1,0,11.5,0
2241331843,1.0,4,1,0,11.5,0
2241341319,3.0,9,6,0,11.5,0
2241343695,3.0,6,2,0,11.5,0
2241337964,3.0,6,2,0,11.5,0
2241340881,1.5,6,3,0,11.5,0
2241338356,5.7,5,0,0,11.492537313432836,0
2241337466,9.1,9,5,0,11.490099009900991,0
2241330546,9.2,9,5,0,11.480392156862745,0
2241358103,9.2,6,1,0,11.480392156862745,0
2241356041,9.3,9,5,0,11.470873786407768,0
2241352956,9.3,6,1,0,11.470873786407767,0
2241339952,9.4,6,1,0,11.461538461538462,0
2241345896,9.4,9,5,0,11.46153846153846,0
2241352812,4.1,3,-1,-1,11.46078431372549,0
2241333310,9.5,9,5,0,11.452380952380953,0
2241350311,1.9,4,0,0,11.448275862068966,0
2241356359,1.9,7,4,0,11.448275862068964,0
2241353440,9.6,9,5,0,11.443396226415093,0
2241338595,2.4,8,5,0,11.441176470588236,0
2241330454,2.4,5,1,0,11.441176470588236,0
2241323979,2.4,5,1,0,11.441176470588236,0
2241354205,2.4,8,5,0,11.441176470588236,0
2241328200,2.4,8,5,0,11.441176470588236,0
2241347598,3.1,9,6,0,11.439024390243901,0
2241350153,9.7,6,1,0,11.434579439252337,0
2241350882,9.8,9,5,0,11.425925925925927,0
2241342443,9.9,9,5,0,11.417431192660551,0
2241347713,10.0,9,5,0,11.40909090909091,0
2241325378,10.0,6,1,0,11.409090909090908,0
2241347624,10.1,6,1,0,11.4009009009009,0
2241325128,10.2,9,5,0,11.392857142857142,0
2241340783,10.2,6,1,0,11.392857142857142,0
2241330743,10.2,6,1,0,11.392857142857142,0
2241334224,6.2,8,4,0,11.38888888888889,0
2241332966,6.2,5,0,0,11.38888888888889,0
2241351692,10.3,6,1,0,11.38495575221239,0
2241348975,10.3,6,1,0,11.38495575221239,0
2241327860,0.7,1,-1,-1,11.382352941176471,0
2241335258,0.7,8,7,0,11.382352941176471,0
2241353459,3.2,6,2,0,11.380952380952381,0
2241341307,3.2,9,6,0,11.38095238095238,0
2241336817,3.2,9,6,0,11.38095238095238,0
2241325596,10.4,6,1,0,11.37719298245614,0
2241328131,6.3,5,0,0,11.36986301369863,0
2241355785,6.3,5,0,0,11.36986301369863,0
2241333183,10.5,9,5,0,11.369565217391305,0
2241323801,10.6,6,1,0,11.362068965517242,0
2241326985,2.5,5,1,0,11.357142857142858,0
2241351653,2.5,5,1,0,11.357142857142858,0
2241325800,2.5,5,1,0,11.357142857142858,0
2241346669,2.5,5,1,0,11.357142857142858,0
2241357531,6.4,5,0,0,11.35135135135135,0
2241328459,6.4,5,0,0,11.35135135135135,0
2241340661,1.3,5,2,0,11.347826086956523,0
2241357327,1.3,5,2,0,11.347826086956523,0
2241331798,1.3,5,2,0,11.347826086956523,0
2241324593,1.3,5,2,0,11.347826086956523,0
2241346074,1.3,8,6,0,11.347826086956523,0
2241346817,10.8,9,5,0,11.347457627118644,0
2241346506,10.8,6,1,0,11.347457627118644,0
2241341620,10.8,9,5,0,11.347457627118644,0
2241332454,1.6,6,3,0,11.346153846153847,0
2241326309,1.6,6,3,0,11.346153846153847,0
2241345703,1.6,6,3,0,11.346153846153847,0
2241350583,10.9,6,1,0,11.340336134453782,0
2241353740,10.9,9,5,0,11.340336134453782,0
2241354840,10.9,6,1,0,11.340336134453782,0
2241342201,0.2,6,6,0,11.333333333333336,0
2241327524,0.2,6,6,0,11.333333333333336,0
2241337399,11.0,6,1,0,11.333333333333334,0
2241337119,11.0,6,1,0,11.333333333333334,0
2241328345,2.0,4,0,0,11.333333333333334,0
2241331260,6.5,5,0,0,11.333333333333334,0
2241344043,0.2,3,2,0,11.333333333333334,0
2241339543,2.0,4,0,0,11.333333333333334,0
2241335579,2.0,4,0,0,11.333333333333334,0
2241354272,2.0,4,0,0,11.333333333333334,0
2241328755,0.2,3,2,0,11.333333333333334,0
2241332567,11.0,6,1,0,11.333333333333334,0
2241336461,6.5,5,0,0,11.333333333333334,0
2241329547,2.0,4,0,0,11.333333333333334,0
2241327997,2.0,7,4,0,11.333333333333332,0
2241334274,6.5,8,4,0,11.333333333333332,0
2241326068,2.0,7,4,0,11.333333333333332,0
2241325821,11.1,9,5,0,11.326446280991735,0
2241338822,11.2,6,1,0,11.319672131147541,0
2241323559,11.2,9,5,0,11.319672131147541,0
2241336753,11.2,6,1,0,11.319672131147541,0
2241332189,4.5,3,-1,-1,11.318181818181818,0
2241351792,4.5,7,3,0,11.318181818181818,0
2241326936,4.5,7,3,0,11.318181818181818,0
2241342938,4.5,7,3,0,11.318181818181818,0
2241346215,6.6,5,0,0,11.31578947368421,0
2241352819,11.4,6,1,0,11.306451612903226,0
2241357783,11.4,6,1,0,11.306451612903226,0
2241339671,11.4,6,1,0,11.306451612903226,0
2241348973,11.4,9,5,0,11.306451612903224,0
2241325368,6.7,8,4,0,11.2987012987013,0
2241356687,11.6,9,5,0,11.293650793650794,0
2241353238,11.6,9,5,0,11.293650793650794,0
2241323633,11.7,9,5,0,11.287401574803148,0
2241356958,6.8,5,0,0,11.282051282051283,0
2241331191,11.8,6,1,0,11.28125,0
2241332134,2.6,5,1,0,11.277777777777779,0
2241334510,2.6,5,1,0,11.277777777777779,0
2241348789,2.6,8,5,0,11.277777777777779,0
2241331378,2.6,8,5,0,11.277777777777779,0
2241338814,2.6,5,1,0,11.277777777777779,0
2241346501,11.9,9,5,0,11.275193798449614,0
2241351504,3.4,9,6,0,11.272727272727273,0
2241324664,3.4,9,6,0,11.272727272727273,0
2241332684,6.9,5,0,0,11.265822784810126,0
2241345319,0.9,6,4,0,11.263157894736842,0
2241325632,0.9,6,4,0,11.263157894736842,0
2241352455,0.9,9,8,0,11.263157894736842,0
2241344557,0.9,9,8,0,11.263157894736842,0
2241339035,0.9,9,8,0,11.263157894736842,0
2241354118,0.9,3,0,0,11.263157894736842,0
2241337226,1.1,4,1,0,11.261904761904763,0
2241348085,1.1,4,1,0,11.261904761904763,0
2241355117,1.1,4,1,0,11.261904761904763,0
2241324257,4.7,3,-1,-1,11.25438596491228,0
2241329673,4.7,7,3,0,11.25438596491228,0
2241334311,0.6,4,2,0,11.25,0
2241323601,7.0,5,0,0,11.25,0
2241324299,0.6,7,6,0,11.25,0
2241335597,0.6,7,6,0,11.25,0
2241327993,0.6,4,2,0,11.25,0
2241331309,7.1,8,4,0,11.23456790123457,0
2241334475,7.1,5,0,0,11.234567901234568,0
2241328950,2.1,7,4,0,11.225806451612904,0
2241352241,2.1,4,0,0,11.225806451612904,0
2241349612,2.1,7,4,0,11.225806451612904,0
2241335270,2.1,7,4,0,11.225806451612904,0
2241354000,2.1,7,4,0,11.225806451612904,0
2241329561,3.5,9,6,0,11.222222222222221,0
2241335081,3.5,6,2,0,11.222222222222221,0
2241327088,7.2,8,4,0,11.21951219512195,0
2241324646,7.2,5,0,0,11.21951219512195,0
2241347751,1.7,6,3,0,11.203703703703702,0
2241335438,1.7,6,3,0,11.203703703703702,0
2241347271,1.7,6,3,0,11.203703703703702,0
2241341151,2.7,5,1,0,11.202702702702702,0
2241353280,2.7,8,5,0,11.202702702702702,0
2241326067,2.7,5,1,0,11.202702702702702,0
2241332202,4.9,7,3,0,11.194915254237287,0
2241325311,0.3,4,3,0,11.192307692307692,0
2241347560,0.3,4,3,0,11.192307692307692,0
2241328308,0.3,4,3,0,11.192307692307692,0
2241324728,0.3,4,3,0,11.192307692307692,0
2241329247,7.5,8,4,0,11.176470588235293,0
2241326532,3.6,6,2,0,11.173913043478262,0
2241334937,1.4,5,2,0,11.166666666666668,0
2241334011,1.4,5,2,0,11.166666666666668,0
2241339220,0.5,3,1,0,11.166666666666668,0
2241349724,0.5,6,5,0,11.166666666666668,0
2241323319,0.5,6,5,0,11.166666666666668,0
2241354569,1.4,5,2,0,11.166666666666668,0
2241339968,0.5,3,1,0,11.166666666666668,0
2241337612,1.4,5,2,0,11.166666666666668,0
2241334769,1.4,5,2,0,11.166666666666668,0
2241335431,0.5,3,1,0,11.166666666666668,0
2241346061,5.0,7,3,0,11.166666666666666,0
2241349586,5.0,3,-1,-1,11.166666666666666,0
2241328354,5.0,7,3,0,11.166666666666666,0
2241338194,0.4,8,8,0,11.142857142857142,0
2241336421,0.4,5,4,0,11.142857142857142,0
2241326162,0.4,5,4,0,11.142857142857142,0
2241335755,0.4,8,8,0,11.142857142857142,0
2241334178,0.4,2,0,0,11.142857142857142,0
2241330892,0.4,5,4,0,11.142857142857142,0
2241327853,0.4,5,4,0,11.142857142857142,0
2241335531,0.4,5,4,0,11.142857142857142,0
2241339823,7.8,8,4,0,11.136363636363637,0
2241332599,7.8,8,4,0,11.136363636363637,0
2241352271,2.8,5,1,0,11.131578947368421,0
2241331115,2.2,4,0,0,11.125,0
2241344905,2.2,4,0,0,11.125,0
2241337851,2.2,4,0,0,11.125,0
2241353220,2.2,4,0,0,11.125,0
2241344667,2.2,4,0,0,11.125,0
2241349695,7.9,8,4,0,11.123595505617978,0
2241355797,8.0,5,0,0,11.11111111111111,0
2241348713,8.0,8,4,0,11.11111111111111,0
2241353047,8.1,8,4,0,11.098901098901099,0
2241329900,8.1,8,4,0,11.098901098901099,0
2241334527,8.1,8,4,0,11.098901098901099,0
2241343511,0.1,1,0,0,11.09090909090909,0
2241341394,0.1,4,4,0,11.09090909090909,0
2241335110,0.1,7,8,0,11.09090909090909,0
2241350767,5.3,7,3,0,11.087301587301587,0
2241333654,8.2,8,4,0,11.086956521739129,0
2241328944,8.2,8,4,0,11.086956521739129,0
2241323757,8.2,8,4,0,11.086956521739129,0
2241351084,1.8,9,7,0,11.071428571428573,0
2241348415,1.8,6,3,0,11.071428571428571,0
2241323993,1.8,2,-1,-1,11.071428571428571,0
2241331369,1.8,6,3,0,11.071428571428571,0
2241323436,2.9,5,1,0,11.064102564102564,0
2241340687,8.4,5,0,0,11.063829787234042,0
2241329600,5.4,7,3,0,11.0625,0
2241345068,0.8,5,3,0,11.055555555555555,0
2241332661,0.8,5,3,0,11.055555555555555,0
2241340272,0.8,5,3,0,11.055555555555555,0
2241334167,8.6,8,4,0,11.041666666666668,0
2241343571,8.6,8,4,0,11.041666666666668,0
2241357978,8.6,5,0,0,11.041666666666666,0
2241336377,5.5,3,-1,-1,11.038461538461538,0
2241327078,5.5,7,3,0,11.038461538461538,0
2241326143,5.5,7,3,0,11.038461538461538,0
2241349989,8.8,5,0,0,11.020408163265307,0
2241349957,8.8,8,4,0,11.020408163265305,0
2241345457,8.9,8,4,0,11.01010101010101,0
2241336139,1.0,6,4,0,11.0,0
2241350127,1.0,3,0,0,11.0,0
2241338799,3.0,5,1,0,11.0,0
2241330623,1.0,6,4,0,11.0,0
2241356566,1.0,3,0,0,11.0,0
2241325916,1.0,6,4,0,11.0,0
2241349782,3.0,8,5,0,11.0,0
2241357551,4.0,9,6,0,11.0,0
2241331905,1.5,5,2,0,11.0,0
2241345567,9.0,5,0,0,11.0,0
2241352291,1.5,8,6,0,11.0,0
2241338049,1.0,6,4,0,11.0,0
2241353046,1.5,8,6,0,11.0,0
2241341410,1.0,6,4,0,11.0,0
2241334334,1.0,3,0,0,11.0,0
2241337591,1.0,3,0,0,11.0,0
2241356057,4.0,6,2,0,11.0,0
2241348826,5.7,7,3,0,10.992537313432836,0
2241350032,5.7,3,-1,-1,10.992537313432836,0
2241351085,9.1,8,4,0,10.990099009900991,0
2241351128,9.1,5,0,0,10.990099009900991,0
2241335405,9.2,8,4,0,10.980392156862745,0
2241327724,9.2,8,4,0,10.980392156862745,0
2241343758,9.2,8,4,0,10.980392156862745,0
2241329555,9.2,8,4,0,10.980392156862745,0
2241348631,9.3,5,0,0,10.970873786407767,0
2241325066,5.8,7,3,0,10.970588235294118,0
2241338143,4.1,6,2,0,10.96078431372549,0
2241337778,4.1,9,6,0,10.96078431372549,0
2241340893,1.9,6,3,0,10.948275862068966,0
2241353882,9.6,8,4,0,10.943396226415093,0
2241336593,2.4,7,4,0,10.941176470588236,0
2241352203,3.1,8,5,0,10.939024390243901,0
2241352492,3.1,8,5,0,10.939024390243901,0
2241356440,9.7,5,0,0,10.934579439252337,0
2241340284,9.8,5,0,0,10.925925925925926,0
2241350246,4.2,9,6,0,10.923076923076923,0
2241345340,9.9,8,4,0,10.917431192660551,0
2241334442,9.9,8,4,0,10.917431192660551,0
2241341443,10.0,8,4,0,10.90909090909091,0
2241352707,10.0,5,0,0,10.909090909090908,0
2241326227,6.1,7,3,0,10.908450704225352,0
2241329503,10.1,5,0,0,10.9009009009009,0
2241323327,10.1,8,4,0,10.9009009009009,0
2241346636,10.2,5,0,0,10.892857142857142,0
2241356408,4.3,6,2,0,10.88679245283019,0
2241337954,10.3,5,0,0,10.88495575221239,0
2241341285,0.7,4,2,0,10.882352941176471,0
2241330308,0.7,7,6,0,10.882352941176471,0
2241351488,3.2,8,5,0,10.88095238095238,0
2241335184,10.4,8,4,0,10.87719298245614,0
2241350260,6.3,7,3,0,10.86986301369863,0
2241334262,10.5,8,4,0,10.869565217391305,0
2241324374,4.4,9,6,0,10.851851851851851,0
2241326544,1.3,4,1,0,10.847826086956523,0
2241336540,1.3,4,1,0,10.847826086956523,0
2241334063,1.3,7,5,0,10.847826086956523,0
2241347047,1.3,4,1,0,10.847826086956523,0
2241351463,1.3,4,1,0,10.847826086956523,0
2241324166,10.8,8,4,0,10.847457627118644,0
2241351027,1.6,5,2,0,10.846153846153847,0
2241329416,1.6,5,2,0,10.846153846153847,0
2241325842,10.9,8,4,0,10.840336134453782,0
2241331357,0.2,5,5,0,10.833333333333336,0
2241344932,0.2,5,5,0,10.833333333333336,0
2241354766,0.2,5,5,0,10.833333333333336,0
2241336853,0.2,5,5,0,10.833333333333336,0
2241326349,6.5,7,3,0,10.833333333333334,0
2241347299,11.0,5,0,0,10.833333333333334,0
